AÑO,CLASIFICACION,CH4_eq,CO2_eq,N2O_eq,Total_Emisiones,Emisiones_netas
1998,3.H. Aplicación de urea,0.0000,252.0675,0.0000,252.0675,252.0675
1998,"4 Silvicultura, uso y cambio de uso de la tierra",446.9290,132511.3771,131.3222,133089.6283,125615.2830
1998,4(I). Emisiones directas e indirectas de óxido nitroso (N2O) provenientes de entradas de nitrógeno (N) a suelos gestionados diferentes a cultivos y pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II). Emisiones y absorciones provenientes del drenaje y rehumedecimiento y otros manejos de suelos orgánicos y minerales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).A. Tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).A.1. Tierras forestales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).A.2 Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,"4(II).B. Cropland (5,6)",0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).B.1. Cultivos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).B.2. Tierras convertidas a cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).C.  Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).C.1. Pastizales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).C.2. Tierras convertidas a Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.1.a. Extracción de turba que permanece como tal,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.1.b. Tierras inundadas que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.1.c. Otros humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.2. Tierras convertidas a Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.2.a. Tierras convertidas a Extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.2.b. Tierras convertidas en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).D.2.c. Tierras convertidas a otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).E.1 Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).E.2 Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).F.2 Tierras convertidas a Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(II).H. Otros,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III). Emisiones directas e indirectas de óxido nitroso (N2O) por mineralización/inmovilización de nitrógeno (N) asociadas con la pérdida/ganancia de materia orgánica del suelo,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).A. Tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).A.1. Tierras forestales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).A.2. Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).B. Cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).B.2. Tierras convertidas a cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).C. Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).C.1. Pastizales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).C.2. Tierras convertidas a pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).D.2. Tierras convertidas a humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).E.1. Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).E.2. Tierras convertidas a asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(III).F.2. Tierras convertidas a otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV). Quema de biomasa,443.3461,0.0000,131.3222,574.6683,574.6683
1998,4(IV).A. Tierras forestales,230.7153,0.0000,59.9170,290.6324,290.6324
1998,4(IV).A.1. Tierras forestales que permanecen como tales,230.7153,0.0000,59.9170,290.6324,290.6324
1998,4(IV).A.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).A.1.b. Incendios forestales,230.7153,0.0000,59.9170,290.6324,290.6324
1998,4(IV).A.2. Tierras convertidas en tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).A.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).A.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).B. Cultivos,199.2703,0.0000,58.2194,257.4897,257.4897
1998,4(IV).B.1. Cultivos que permanecen como tales,199.2703,0.0000,58.2194,257.4897,257.4897
1998,4(IV).B.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).B.1.b. Incendios forestales,199.2703,0.0000,58.2194,257.4897,257.4897
1998,4(IV).B.2. Tierras convertidas a Cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).B.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).B.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).C. Pastizales,13.3605,0.0000,13.1858,26.5463,26.5463
1998,4(IV).C.1. Pastizales que permanecen como tales,13.3605,0.0000,13.1858,26.5463,26.5463
1998,4(IV).C.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).C.1.b. Incendios forestales,13.3605,0.0000,13.1858,26.5463,26.5463
1998,4(IV).C.2. Tierras convertidas en Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).C.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).C.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.2. Tierras convertidas en humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).D.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.1. Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.2. Tierras convertidas en Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).E.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).F.2. Tierras convertidas en Otras tierras.,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).F.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).F.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4(IV).H. Otro,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.A. Tierras forestales,0.0000,77493.0905,0.0000,77493.0905,74882.4807
1998,4.A.1. Tierras forestales que permanecen como tierras forestales,0.0000,77493.0905,0.0000,77493.0905,76009.0042
1998,4.A.1.a. Tierras forestales que permanecen como tierras forestales (consumo de leña),0.0000,15164.6529,0.0000,15164.6529,15164.6529
1998,4.A.1.b. Tierras forestales que permanecen como tierras forestales (degradación),0.0000,42038.9030,0.0000,42038.9030,42038.9030
1998,4.A.1.c. Tierras forestales que permanecen como tierras forestales (conversión de bosque natural a tierras forestales),0.0000,19666.7420,0.0000,19666.7420,19666.7420
1998,4.A.1.d. Tierras forestales que permanecen como tierras forestales (plantaciones forestales),0.0000,622.7927,0.0000,622.7927,-861.2936
1998,4.A.2. Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,-1126.5235
1998,4.A.2.a. Cultivos convertidos a tierras forestales,0.0000,0.0000,0.0000,0.0000,-1126.5235
1998,4.B. Cultivos,0.0000,17172.1313,0.0000,17172.1313,12500.1348
1998,4.B.1. Cultivos que permanecen como tales,0.0000,5612.9276,0.0000,5612.9276,940.9312
1998,4.B.1.a. Cultivo de café,0.0000,3480.8231,0.0000,3480.8231,692.2635
1998,4.B.1.b. Palma de aceite,0.0000,49.4413,0.0000,49.4413,-425.7537
1998,4.B.1.c. Cacao,0.0000,0.0000,0.0000,0.0000,-1169.4999
1998,4.B.1.d. Aguacate,0.0000,62.6194,0.0000,62.6194,1.0713
1998,4.B.1.e. Caucho,0.0000,0.0000,0.0000,0.0000,-55.0666
1998,4.B.1.f. Mango,0.0000,30.4752,0.0000,30.4752,-30.0556
1998,4.B.1.g. Limón,0.0000,0.2291,0.0000,0.2291,-26.2910
1998,4.B.1.h. Mandarina,0.0000,0.0000,0.0000,0.0000,-3.7672
1998,4.B.1.i. Naranja,0.0000,0.0000,0.0000,0.0000,-31.3089
1998,4.B.1.j. Tangelo,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.B.1.k. Marañón,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.B.1.l. Otro,0.0000,1989.3394,0.0000,1989.3394,1989.3394
1998,4.B.2. Tierras convertidas en Cultivos,0.0000,11559.2037,0.0000,11559.2037,11559.2037
1998,4.B.2.a. Tierras forestales convertidas en cultivos,0.0000,11559.2037,0.0000,11559.2037,11559.2037
1998,4.B.2.b. Pastizales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.B.2.c. Humedales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.B.2.d. Asentamientos convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.B.2.e. Otras tierras convertidas en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.C. Pastizales,0.0000,35196.5954,0.0000,35196.5954,35196.5954
1998,4.C.1. Pastizales que permanecen como tales,0.0000,2165.4585,0.0000,2165.4585,2165.4585
1998,4.C.2.  Tierras convertidas en pastizales,0.0000,33031.1369,0.0000,33031.1369,33031.1369
1998,4.C.2.a. Tierras forestales convertidas en pastizales,0.0000,33031.1369,0.0000,33031.1369,33031.1369
1998,4.C.2.b. Cultivos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.C.2.c. Humedales convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.C.2.d. Asentamientos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.C.2.e. Otras tierras convertidas en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D. Humedales,3.5829,1022.1539,0.0000,1025.7368,1025.7368
1998,4.D.1. Humedales que permanecen como tales,3.5829,6.9099,0.0000,10.4928,10.4928
1998,4.D.1.a. Extracción de turba que permanece como tal,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.1.b. Tierras inundadas que permanecen como tales,3.5829,6.9099,0.0000,10.4928,10.4928
1998,4.D.1.c. Otros humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2. Tierras convertidas en humedales,0.0000,1015.2440,0.0000,1015.2440,1015.2440
1998,4.D.2.a. Tierras convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.ai Tierras forestales convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.aii. Cultivos convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.aiii. Pastizales convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.aiv. Asentamientos convertidos a extracción de turba.,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.av Otras tierras convertidas en extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.b. Tierras convertidas en tierras inundadas,0.0000,1015.2440,0.0000,1015.2440,1015.2440
1998,4.D.2.bi. Tierras forestales convertidas en tierras inundadas,0.0000,1015.2440,0.0000,1015.2440,1015.2440
1998,4.D.2.bii. Cultivos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.biii. Pastizales convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.biv. Asentamientos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.bv. Otras tierras convertidas en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.c. Tierras convertidas a otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.ci Tierras forestales convertidas en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.cii. Cultivos convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.ciii. Pastizales convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.civ. Asentamientos convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.D.2.cv Otras tierras convertidas en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.E. Asentamientos,0.0000,856.7966,0.0000,856.7966,851.7227
1998,4.E.1. Asentamientos que permanecen como tales,0.0000,4.5707,0.0000,4.5707,-0.5032
1998,4.E.2. Tierras convertidas en asentamientos,0.0000,852.2259,0.0000,852.2259,852.2259
1998,4.E.2.a. Tierras forestales convertidas en asentamientos,0.0000,852.2259,0.0000,852.2259,852.2259
1998,4.E.2.b. Cultivos convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.E.2.c. Pastizales convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.E.2.d. Humedales convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.E.2.e. Otras tierras convertidas en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.F. Otras tierras,0.0000,715.4566,0.0000,715.4566,715.4566
1998,4.F.1. Otras tierras que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.F.2. Tierras convertidas en otras tierras,0.0000,715.4566,0.0000,715.4566,715.4566
1998,4.F.2.a. Tierras forestales convertidas en otras tierras,0.0000,715.4566,0.0000,715.4566,715.4566
1998,4.F.2.b. Cultivos convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.F.2.c. Pastizales convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.F.2.d. Humedales convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.F.2.e. Asentamientos convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.G. Productos de la madera recolectada,0.0000,55.1528,0.0000,55.1528,-131.5125
1998,4.G.1. Madera maciza,0.0000,55.1528,0.0000,55.1528,-70.4504
1998,4.G.1.a. Madera aserrada,0.0000,0.0000,0.0000,0.0000,-125.6032
1998,4.G.1.b. Paneles de madera,0.0000,55.1528,0.0000,55.1528,55.1528
1998,4.G.1.c. Otros productos de madera maciza,0.0000,0.0000,0.0000,0.0000,0.0000
1998,4.G.2. Papel y cartón,0.0000,0.0000,0.0000,0.0000,-61.0621
1998,4.G.3. Otro,0.0000,0.0000,0.0000,0.0000,0.0000
1998,5 Residuos,9579.8476,225.8736,519.8216,10325.5429,10325.5429
1998,5.A. Eliminación de residuos sólidos,3648.8164,,,3648.8164,3648.8164
1998,5.A.1. Sitios de eliminación de residuos gestionados,3015.1899,,,3015.1899,3015.1899
1998,5.A.1.a. Anaeróbico,3015.1899,,,3015.1899,3015.1899
1998,5.A.3. Sitios de eliminación de residuos sin categoría,633.6266,,,633.6266,633.6266
1998,5.C. Incineración e incineración abierta de desechos,123.0783,225.8736,26.8811,375.8330,375.8330
1998,5.C.1. Incineración  de residuos,,0.0000,,0.0000,0.0000
1998,5.C.1.b. No biogénico,,0.0000,,0.0000,0.0000
1998,5.C.2. Incineración abierta de residuos,123.0783,225.8736,26.8811,375.8330,375.8330
1998,5.C.2.b. No biogénicos,123.0783,225.8736,26.8811,375.8330,375.8330
1998,5.D. Tratamiento y descarga de aguas residuales.,5807.9529,,492.9405,6300.8934,6300.8934
1998,5.D.1. Tratamiento y eliminación de aguas residuales domésticas,2385.7683,,405.1642,2790.9325,2790.9325
1998,5.D.2. Tratamiento y eliminación de aguas residuales industriales,3422.1846,,87.7763,3509.9609,3509.9609
1998,Nacional,49582.8424,196239.0624,9497.8221,255353.4577,247879.1123
1999,1 Energía,5371.4347,53708.9646,652.8728,59733.2720,59733.2720
1999,1.A. Actividades de quema de combustibles (enfoque sectorial),2453.7006,51169.9535,643.2254,54266.8795,54266.8795
1999,1.A.1. Industrias de la energía,7.1670,13486.1627,12.3357,13505.6654,13505.6654
1999,1.A.1.a. Producción de electricidad pública y calor como actividad principal,2.5520,5076.4339,7.0175,5086.0034,5086.0034
1999,1.A.1.ai. Generación de electricidad,2.5520,5076.4339,7.0175,5086.0034,5086.0034
1999,1.A.1.b. Refinación del petróleo,2.5327,4838.6056,2.6276,4843.7659,4843.7659
1999,1.A.1.c. Fabricación de combustibles sólidos y otras energías.,2.0823,3571.1232,2.6906,3575.8962,3575.8962
1999,1.A.1.c.i. Manufactura de Combustibles sólidos,0.0012,248.4087,,248.4099,248.4099
1999,1.A.1.c.ii. Extracción de petróleo y gas,2.0811,3322.7146,2.6906,3327.4862,3327.4862
1999,1.A.1.c.iii. Otras industrias de la energía,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2. Industrias manufactureras y construcción.,36.8919,10658.0980,70.3587,10765.3486,10765.3486
1999,1.A.2.a. Hierro y acero,0.5838,1012.8772,4.0063,1017.4673,1017.4673
1999,1.A.2.b. Metales no ferrosos,0.0799,158.2780,0.0758,158.4337,158.4337
1999,1.A.2.c. Productos químicos,3.9269,917.4249,3.0146,924.3665,924.3665
1999,"1.A.2.d. Pulpa, papel e imprenta",3.0871,1726.1738,9.6970,1738.9579,1738.9579
1999,"1.A.2.e. Procesamiento de alimentos, bebidas y tabaco",26.3572,1633.6885,36.1628,1696.2085,1696.2085
1999,1.A.2.f. Minerales no metálicos,1.9061,3832.8840,13.1824,3847.9725,3847.9725
1999,1.A.2.g. Otros,0.9510,1376.7714,4.2198,1381.9423,1381.9423
1999,1.A.2.g.i. Manufactura de maquinaria,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2.g.ii. Manufactura de equipos de transporte,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2.g.iii. Minería (con excepción de combustibles) y cantería,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2.g.iv. Madera y productos de la madera,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2.g.v. Construcción,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.2.g.vi. Textiles y cueros,0.3753,810.9849,3.1576,814.5177,814.5177
1999,1.A.2.g.viii. Otro,0.5757,565.7866,1.0623,567.4246,567.4246
1999,1.A.3. Transporte,200.7220,22652.9381,285.4944,23139.1545,23139.1545
1999,1.A.3.a. Aviación nacional,2.8819,2093.4577,6.1357,2102.4753,2102.4753
1999,1.A.3.b. Transporte por carretera,195.0755,19392.6801,225.3161,19813.0717,19813.0717
1999,1.A.3.b.ii. Camiones ligeros,18.7353,1422.3860,17.4754,1458.5967,1458.5967
1999,1.A.3.b.iii. Camiones y autobuses pesados,29.7833,5369.6155,72.3011,5471.6999,5471.6999
1999,1.A.3.b.iv. motocicletas,8.6057,2227.5686,8.4424,2244.6167,2244.6167
1999,1.A.3.bi Carros,137.9513,10373.1100,127.0972,10638.1584,10638.1584
1999,1.A.3.c. Ferrocarriles,0.0668,44.1958,4.0242,48.2867,48.2867
1999,1.A.3.d. Navegación marítima y fluvial nacional,2.0143,686.0399,5.4469,693.5011,693.5011
1999,1.A.3.e. Otro transporte,0.6834,436.5647,44.5715,481.8196,481.8196
1999,1.A.3.e.ii. Otro,0.6834,436.5647,44.5715,481.8196,481.8196
1999,1.A.3.ei Transporte por tuberías,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1.A.4. Otros sectores,2208.9197,4372.7548,275.0366,6856.7111,6856.7111
1999,1.A.4.a. Comercial/institucional,1.4304,598.9414,0.2708,600.6426,600.6426
1999,1.A.4.ai Combustión estacionaria,1.4304,598.9414,0.2708,600.6426,600.6426
1999,1.A.4.b. Residencial,1874.3283,3529.9249,228.6309,5632.8840,5632.8840
1999,1.A.4.bi Combustión estacionaria,1874.3283,3529.9249,228.6309,5632.8840,5632.8840
1999,1.A.4.c. Agricultura/silvicultura/pesca,333.1610,243.8885,46.1350,623.1844,623.1844
1999,1.A.4.c.ii. Vehículos todoterreno y otra maquinaria.,0.0576,36.7684,3.7539,40.5799,40.5799
1999,1.A.4.ci Estacionario,333.1034,207.1201,42.3810,582.6046,582.6046
1999,1.B. Emisiones fugitivas de combustibles,2917.7341,2539.0110,9.6474,5466.3925,5466.3925
1999,1.B.1. Combustibles sólidos,1197.2193,59.5703,,1256.7896,1256.7896
1999,1.B.1.a. Minería carbonífera y manejo del carbón.,1197.2193,59.5703,,1256.7896,1256.7896
1999,1.B.1.a.ii. Minas de superficie,638.5276,23.8939,,662.4216,662.4216
1999,1.B.1.a.ii.1. Minería,491.1751,23.8939,,515.0690,515.0690
1999,1.B.1.a.ii.2. Emisiones posteriores a la minería,147.3525,,,147.3525,147.3525
1999,1.B.1.ai Minas subterráneas,558.6917,35.6764,,594.3680,594.3680
1999,1.B.1.ai1. Minería,429.7628,35.5678,,465.3307,465.3307
1999,1.B.1.ai2. Emisiones posteriores a la minería,128.9288,0.1085,,129.0374,129.0374
2003,1.B.2.b. Gas natural,444.5216,0.5552,0.0000,445.0768,445.0768
2004,1.B.2.b. Gas natural,461.9514,0.5674,0.0000,462.5188,462.5188
2005,1.B.2.b. Gas natural,478.6603,0.6040,0.0000,479.2643,479.2643
2006,1.B.2.b. Gas natural,610.5267,0.7608,0.0000,611.2875,611.2875
2007,1.B.2.b. Gas natural,520.5688,0.6991,0.0000,521.2679,521.2679
2008,1.B.2.b. Gas natural,683.5129,0.6981,0.0000,684.2111,684.2111
2009,1.B.2.b. Gas natural,741.7250,0.6532,0.0000,742.3782,742.3782
2010,1.B.2.b. Gas natural,1279.0684,1.7347,0.0000,1280.8031,1280.8031
2011,1.B.2.b. Gas natural,1253.5406,1.6989,0.0000,1255.2395,1255.2395
2012,1.B.2.b. Gas natural,1358.6523,1.9148,0.0000,1360.5671,1360.5671
2013,1.B.2.b. Gas natural,1452.7714,2.0356,0.0000,1454.8069,1454.8069
2014,1.B.2.b. Gas natural,1587.2781,2.2200,0.0000,1589.4981,1589.4981
2015,1.B.2.b. Gas natural,1278.8747,2.2126,0.0000,1281.0873,1281.0873
2016,1.B.2.b. Gas natural,1258.5765,1.7107,0.0000,1260.2872,1260.2872
2017,1.B.2.b. Gas natural,1247.8338,1.8123,0.0000,1249.6461,1249.6461
